time, speed[km/h], rpm
2024-09-11 00:12:53, 33.0 kilometer_per_hour, 1058.5 revolutions_per_minute
2024-09-11 00:12:53, 33.0 kilometer_per_hour, 1039.0 revolutions_per_minute
2024-09-11 00:12:53, 33.0 kilometer_per_hour, 1019.5 revolutions_per_minute
2024-09-11 00:12:53, 33.0 kilometer_per_hour, 1001.5 revolutions_per_minute
2024-09-11 00:12:53, 33.0 kilometer_per_hour, 986.5 revolutions_per_minute
2024-09-11 00:12:53, 33.0 kilometer_per_hour, 977.25 revolutions_per_minute
2024-09-11 00:12:54, 33.0 kilometer_per_hour, 965.5 revolutions_per_minute
2024-09-11 00:12:54, 33.0 kilometer_per_hour, 952.25 revolutions_per_minute
2024-09-11 00:12:54, 31.0 kilometer_per_hour, 948.25 revolutions_per_minute
2024-09-11 00:12:54, 31.0 kilometer_per_hour, 939.75 revolutions_per_minute
2024-09-11 00:12:54, 31.0 kilometer_per_hour, 925.75 revolutions_per_minute
2024-09-11 00:12:54, 31.0 kilometer_per_hour, 910.0 revolutions_per_minute
2024-09-11 00:12:54, 31.0 kilometer_per_hour, 898.25 revolutions_per_minute
2024-09-11 00:12:54, 31.0 kilometer_per_hour, 886.5 revolutions_per_minute
2024-09-11 00:12:54, 29.0 kilometer_per_hour, 880.25 revolutions_per_minute
2024-09-11 00:12:54, 29.0 kilometer_per_hour, 873.25 revolutions_per_minute
2024-09-11 00:12:54, 29.0 kilometer_per_hour, 865.5 revolutions_per_minute
2024-09-11 00:12:54, 29.0 kilometer_per_hour, 856.25 revolutions_per_minute
2024-09-11 00:12:55, 29.0 kilometer_per_hour, 841.25 revolutions_per_minute
2024-09-11 00:12:55, 27.0 kilometer_per_hour, 821.75 revolutions_per_minute
2024-09-11 00:12:55, 27.0 kilometer_per_hour, 809.25 revolutions_per_minute
2024-09-11 00:12:55, 27.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:12:55, 27.0 kilometer_per_hour, 804.5 revolutions_per_minute
2024-09-11 00:12:55, 27.0 kilometer_per_hour, 817.75 revolutions_per_minute
2024-09-11 00:12:55, 27.0 kilometer_per_hour, 835.0 revolutions_per_minute
2024-09-11 00:12:55, 25.0 kilometer_per_hour, 853.75 revolutions_per_minute
2024-09-11 00:12:55, 25.0 kilometer_per_hour, 868.75 revolutions_per_minute
2024-09-11 00:12:55, 25.0 kilometer_per_hour, 887.5 revolutions_per_minute
2024-09-11 00:12:55, 25.0 kilometer_per_hour, 905.25 revolutions_per_minute
2024-09-11 00:12:55, 25.0 kilometer_per_hour, 906.25 revolutions_per_minute
2024-09-11 00:12:56, 25.0 kilometer_per_hour, 920.25 revolutions_per_minute
2024-09-11 00:12:56, 22.0 kilometer_per_hour, 938.25 revolutions_per_minute
2024-09-11 00:12:56, 22.0 kilometer_per_hour, 951.5 revolutions_per_minute
2024-09-11 00:12:56, 22.0 kilometer_per_hour, 962.5 revolutions_per_minute
2024-09-11 00:12:56, 22.0 kilometer_per_hour, 967.75 revolutions_per_minute
2024-09-11 00:12:56, 22.0 kilometer_per_hour, 971.0 revolutions_per_minute
2024-09-11 00:12:56, 22.0 kilometer_per_hour, 972.5 revolutions_per_minute
2024-09-11 00:12:56, 20.0 kilometer_per_hour, 975.0 revolutions_per_minute
2024-09-11 00:12:56, 20.0 kilometer_per_hour, 976.5 revolutions_per_minute
2024-09-11 00:12:56, 20.0 kilometer_per_hour, 978.0 revolutions_per_minute
2024-09-11 00:12:56, 20.0 kilometer_per_hour, 979.5 revolutions_per_minute
2024-09-11 00:12:56, 20.0 kilometer_per_hour, 976.5 revolutions_per_minute
2024-09-11 00:12:56, 20.0 kilometer_per_hour, 933.5 revolutions_per_minute
2024-09-11 00:12:57, 18.0 kilometer_per_hour, 909.25 revolutions_per_minute
2024-09-11 00:12:57, 18.0 kilometer_per_hour, 901.5 revolutions_per_minute
2024-09-11 00:12:57, 18.0 kilometer_per_hour, 886.5 revolutions_per_minute
2024-09-11 00:12:57, 18.0 kilometer_per_hour, 846.75 revolutions_per_minute
2024-09-11 00:12:57, 18.0 kilometer_per_hour, 785.75 revolutions_per_minute
2024-09-11 00:12:57, 15.0 kilometer_per_hour, 775.0 revolutions_per_minute
2024-09-11 00:12:57, 15.0 kilometer_per_hour, 750.75 revolutions_per_minute
2024-09-11 00:12:57, 15.0 kilometer_per_hour, 750.75 revolutions_per_minute
2024-09-11 00:12:57, 15.0 kilometer_per_hour, 735.0 revolutions_per_minute
2024-09-11 00:12:57, 15.0 kilometer_per_hour, 735.0 revolutions_per_minute
2024-09-11 00:12:57, 15.0 kilometer_per_hour, 724.0 revolutions_per_minute
2024-09-11 00:12:57, 13.0 kilometer_per_hour, 723.25 revolutions_per_minute
2024-09-11 00:12:58, 13.0 kilometer_per_hour, 714.75 revolutions_per_minute
2024-09-11 00:12:58, 13.0 kilometer_per_hour, 710.0 revolutions_per_minute
2024-09-11 00:12:58, 13.0 kilometer_per_hour, 700.0 revolutions_per_minute
2024-09-11 00:12:58, 13.0 kilometer_per_hour, 699.0 revolutions_per_minute
2024-09-11 00:12:58, 13.0 kilometer_per_hour, 685.75 revolutions_per_minute
2024-09-11 00:12:58, 11.0 kilometer_per_hour, 677.25 revolutions_per_minute
2024-09-11 00:12:58, 11.0 kilometer_per_hour, 664.0 revolutions_per_minute
2024-09-11 00:12:58, 11.0 kilometer_per_hour, 660.0 revolutions_per_minute
2024-09-11 00:12:58, 11.0 kilometer_per_hour, 653.75 revolutions_per_minute
2024-09-11 00:12:58, 11.0 kilometer_per_hour, 657.0 revolutions_per_minute
2024-09-11 00:12:58, 9.0 kilometer_per_hour, 640.5 revolutions_per_minute
2024-09-11 00:12:58, 9.0 kilometer_per_hour, 626.5 revolutions_per_minute
2024-09-11 00:12:59, 9.0 kilometer_per_hour, 614.0 revolutions_per_minute
2024-09-11 00:12:59, 9.0 kilometer_per_hour, 595.25 revolutions_per_minute
2024-09-11 00:12:59, 9.0 kilometer_per_hour, 584.25 revolutions_per_minute
2024-09-11 00:12:59, 9.0 kilometer_per_hour, 575.0 revolutions_per_minute
2024-09-11 00:12:59, 6.0 kilometer_per_hour, 574.0 revolutions_per_minute
2024-09-11 00:12:59, 6.0 kilometer_per_hour, 578.0 revolutions_per_minute
2024-09-11 00:12:59, 6.0 kilometer_per_hour, 582.75 revolutions_per_minute
2024-09-11 00:12:59, 6.0 kilometer_per_hour, 591.25 revolutions_per_minute
2024-09-11 00:12:59, 6.0 kilometer_per_hour, 603.75 revolutions_per_minute
2024-09-11 00:12:59, 6.0 kilometer_per_hour, 616.25 revolutions_per_minute
2024-09-11 00:12:59, 4.0 kilometer_per_hour, 628.0 revolutions_per_minute
2024-09-11 00:12:59, 4.0 kilometer_per_hour, 641.25 revolutions_per_minute
2024-09-11 00:13:00, 4.0 kilometer_per_hour, 657.0 revolutions_per_minute
2024-09-11 00:13:00, 4.0 kilometer_per_hour, 650.75 revolutions_per_minute
2024-09-11 00:13:00, 4.0 kilometer_per_hour, 657.75 revolutions_per_minute
2024-09-11 00:13:00, 4.0 kilometer_per_hour, 657.75 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 657.75 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 650.0 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 647.5 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 651.5 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 646.0 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 644.5 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 650.0 revolutions_per_minute
2024-09-11 00:13:00, 3.0 kilometer_per_hour, 656.25 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 650.0 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 649.0 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 645.25 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 644.5 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 643.75 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 647.5 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 653.75 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 646.75 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 651.5 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 650.75 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 647.5 revolutions_per_minute
2024-09-11 00:13:01, 3.0 kilometer_per_hour, 647.5 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 648.25 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 649.0 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 649.0 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 650.0 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 644.5 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 650.0 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 648.25 revolutions_per_minute
2024-09-11 00:13:02, 3.0 kilometer_per_hour, 651.5 revolutions_per_minute
2024-09-11 00:13:02, 0.0 kilometer_per_hour, 661.5 revolutions_per_minute
2024-09-11 00:13:02, 0.0 kilometer_per_hour, 682.0 revolutions_per_minute
2024-09-11 00:13:02, 0.0 kilometer_per_hour, 716.25 revolutions_per_minute
2024-09-11 00:13:02, 0.0 kilometer_per_hour, 775.0 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 832.0 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 884.25 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 911.5 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 930.25 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 928.75 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 919.5 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 907.75 revolutions_per_minute
2024-09-11 00:13:03, 0.0 kilometer_per_hour, 893.75 revolutions_per_minute
2024-09-11 00:13:03, 4.0 kilometer_per_hour, 878.0 revolutions_per_minute
2024-09-11 00:13:03, 4.0 kilometer_per_hour, 861.5 revolutions_per_minute
2024-09-11 00:13:03, 4.0 kilometer_per_hour, 843.75 revolutions_per_minute
2024-09-11 00:13:03, 4.0 kilometer_per_hour, 822.5 revolutions_per_minute
2024-09-11 00:13:03, 4.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 788.25 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 780.25 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 785.75 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 801.5 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 821.75 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 827.25 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 830.25 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 839.75 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 853.0 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 855.25 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 853.75 revolutions_per_minute
2024-09-11 00:13:04, 6.0 kilometer_per_hour, 849.0 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 845.25 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 838.25 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 804.5 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 815.5 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 824.0 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 825.0 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 821.0 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 814.75 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 818.75 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 812.5 revolutions_per_minute
2024-09-11 00:13:05, 6.0 kilometer_per_hour, 814.75 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 814.0 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 815.5 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 812.5 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 808.5 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 806.25 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 810.0 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 807.75 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 793.75 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 802.25 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 800.75 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 798.25 revolutions_per_minute
2024-09-11 00:13:06, 6.0 kilometer_per_hour, 796.75 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 795.25 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 796.75 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 791.25 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 786.5 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 780.25 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 775.0 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 761.5 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 759.25 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 743.75 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 732.0 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 710.0 revolutions_per_minute
2024-09-11 00:13:07, 6.0 kilometer_per_hour, 696.0 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 677.25 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 662.5 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 652.25 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 643.75 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 635.75 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 632.0 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 632.75 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 628.75 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 626.5 revolutions_per_minute
2024-09-11 00:13:08, 6.0 kilometer_per_hour, 625.75 revolutions_per_minute
2024-09-11 00:13:08, 5.0 kilometer_per_hour, 625.75 revolutions_per_minute
2024-09-11 00:13:08, 5.0 kilometer_per_hour, 626.5 revolutions_per_minute
2024-09-11 00:13:08, 5.0 kilometer_per_hour, 631.25 revolutions_per_minute
2024-09-11 00:13:09, 5.0 kilometer_per_hour, 642.0 revolutions_per_minute
2024-09-11 00:13:09, 5.0 kilometer_per_hour, 649.0 revolutions_per_minute
2024-09-11 00:13:09, 5.0 kilometer_per_hour, 660.0 revolutions_per_minute
2024-09-11 00:13:09, 4.0 kilometer_per_hour, 664.0 revolutions_per_minute
2024-09-11 00:13:09, 4.0 kilometer_per_hour, 673.25 revolutions_per_minute
2024-09-11 00:13:09, 4.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:09, 4.0 kilometer_per_hour, 670.25 revolutions_per_minute
2024-09-11 00:13:09, 4.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:09, 3.0 kilometer_per_hour, 675.75 revolutions_per_minute
2024-09-11 00:13:09, 3.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:09, 3.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:09, 3.0 kilometer_per_hour, 671.75 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 670.25 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 665.5 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 668.75 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 663.25 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 668.75 revolutions_per_minute
2024-09-11 00:13:10, 3.0 kilometer_per_hour, 670.25 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 681.25 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 675.75 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 678.0 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 675.0 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 668.75 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 670.25 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 670.25 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 675.0 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 674.0 revolutions_per_minute
2024-09-11 00:13:11, 3.0 kilometer_per_hour, 673.25 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 668.75 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 668.75 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 669.5 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 669.5 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 669.5 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 674.0 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 675.0 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 669.5 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 669.5 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:12, 3.0 kilometer_per_hour, 671.0 revolutions_per_minute
2024-09-11 00:13:13, 3.0 kilometer_per_hour, 672.5 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 667.75 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 666.25 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 659.25 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 659.25 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 653.75 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 650.75 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 652.25 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 656.25 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 660.75 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 658.5 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 658.5 revolutions_per_minute
2024-09-11 00:13:13, 0.0 kilometer_per_hour, 651.5 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 650.0 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 651.5 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 658.5 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 653.75 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 662.5 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 660.0 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 661.5 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 659.25 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 659.25 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 657.0 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 651.5 revolutions_per_minute
2024-09-11 00:13:14, 0.0 kilometer_per_hour, 660.0 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 650.75 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 655.25 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 658.5 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 653.75 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 643.75 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 645.25 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 647.5 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 643.75 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 643.75 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 649.0 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 649.0 revolutions_per_minute
2024-09-11 00:13:15, 0.0 kilometer_per_hour, 646.75 revolutions_per_minute
2024-09-11 00:13:16, 0.0 kilometer_per_hour, 647.5 revolutions_per_minute
2024-09-11 00:13:16, 0.0 kilometer_per_hour, 641.25 revolutions_per_minute
2024-09-11 00:13:16, 0.0 kilometer_per_hour, 635.0 revolutions_per_minute
